Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adj Close
2000-01-03 00:00:00-05:00,23.64998239141771,24.81717048842331,23.64554441386256,24.71065902709961,57710200,0.0,0.0,24.71065902709961
2000-01-04 00:00:00-05:00,24.26685022499297,24.95917440844193,23.36150321586741,23.556774139404297,51019600,0.0,0.0,23.556774139404297
2000-01-05 00:00:00-05:00,23.57453512468324,24.391122937737023,22.864458765506036,23.75205421447754,52389000,0.0,0.0,23.75205421447754
2000-01-06 00:00:00-05:00,23.219492594401043,23.681042141384548,22.20763397216797,22.367401123046875,55171200,0.0,0.0,22.367401123046875
2000-01-07 00:00:00-05:00,22.012363410577542,23.29050064086914,21.976859598625,23.29050064086914,41096400,0.0,0.0,23.29050064086914
2000-01-10 00:00:00-05:00,24.35561752319336,24.781663310771084,23.894067919984156,24.35561752319336,53619800,0.0,0.0,24.35561752319336
2000-01-11 00:00:00-05:00,25.154443823252823,26.237309788826867,25.074560268415397,25.47397804260254,105481800,0.0,0.0,25.47397804260254
2000-01-12 00:00:00-05:00,25.811259000595303,26.91187664711312,25.3497096649588,25.917770385742188,97326600,0.0,0.0,25.917770385742188
2000-01-13 00:00:00-05:00,26.32608212357772,26.414841672207448,25.367478998376644,25.864532470703125,76104200,0.0,0.0,25.864532470703125
2000-01-14 00:00:00-05:00,27.97700290437031,30.284750605872937,27.90599528278561,29.272891998291016,184405200,0.0,0.0,29.272891998291016
2000-01-18 00:00:00-05:00,28.487369556321944,30.03622326798363,28.474055627568404,29.00661277770996,102100600,0.0,0.0,29.00661277770996
2000-01-19 00:00:00-05:00,28.68708167472234,29.00661600030712,28.36754734913756,28.42080307006836,45568000,0.0,0.0,28.42080307006836
2000-01-20 00:00:00-05:00,28.332055349910963,28.633837894364905,27.10717325771556,27.16042900085449,70002000,0.0,0.0,27.16042900085449
2000-01-21 00:00:00-05:00,27.26692500598277,27.90599356081049,27.16041358017815,27.81723403930664,55558200,0.0,0.0,27.81723403930664
2000-01-24 00:00:00-05:00,29.03768033004124,29.78769836087984,27.90599631901258,28.065763473510746,74832600,0.0,0.0,28.065763473510746
2000-01-25 00:00:00-05:00,28.225530818058893,28.91785515887921,27.67522172663762,28.846847534179688,51382600,0.0,0.0,28.846847534179688
2000-01-26 00:00:00-05:00,28.616074789373368,28.740338141436403,27.37344126874301,27.408945083618164,49306200,0.0,0.0,27.408945083618164
2000-01-27 00:00:00-05:00,28.225531061743474,28.72258443893141,27.124912869398763,27.870492935180664,61482000,0.0,0.0,27.870492935180664
2000-01-28 00:00:00-05:00,27.62197879020204,28.0480247355522,26.43260052609951,26.69887924194336,53922800,0.0,0.0,26.69887924194336
2000-01-31 00:00:00-05:00,26.59236389372218,28.136780221328205,26.379340951983416,28.10127639770508,68453200,0.0,0.0,28.10127639770508
2000-02-01 00:00:00-05:00,27.94151182991446,28.829107504308187,27.444458252253977,28.811355590820312,48051400,0.0,0.0,28.811355590820312
2000-02-02 00:00:00-05:00,28.68708167472234,29.23739079100724,28.314291628206764,28.42080307006836,52080600,0.0,0.0,28.42080307006836
2000-02-03 00:00:00-05:00,28.89101760717803,29.72560754420161,28.624659116638583,29.601306915283203,56126000,0.015,0.0,29.601306915283203
2000-02-04 00:00:00-05:00,29.654576454071552,30.75552480146822,29.619061991252305,29.761119842529297,55953800,0.0,0.0,29.761119842529297
2000-02-07 00:00:00-05:00,29.814385843194145,30.720004472141675,29.58354187895262,30.666732788085938,42810000,0.0,0.0,30.666732788085938
2000-02-08 00:00:00-05:00,30.91534996032715,31.27049470427117,30.68450587676353,30.91534996032715,38026000,0.0,0.0,30.91534996032715
2000-02-09 00:00:00-05:00,30.720007986435608,30.933094747035163,29.690088643537766,29.72560310363769,38615200,0.0,0.0,29.72560310363769
2000-02-10 00:00:00-05:00,29.65457727961701,30.72001119385475,29.317189873441727,30.577953338623047,43539200,0.0,0.0,30.577953338623047
2000-02-11 00:00:00-05:00,30.4714163247641,30.89758997965591,29.90318478490836,30.08075714111328,37756000,0.0,0.0,30.08075714111328
2000-02-14 00:00:00-05:00,30.20504864572258,31.23496799989772,30.01415842059529,31.21721076965332,34374200,0.0,0.0,31.21721076965332
2000-02-15 00:00:00-05:00,31.2349648305348,32.06955456733704,29.90317269733974,31.820953369140625,62771400,0.0,0.0,31.820953369140625
2000-02-16 00:00:00-05:00,31.643385915505995,32.06955946318958,30.40037973476221,30.453651428222656,46050000,0.0,0.0,30.453651428222656
2000-02-17 00:00:00-05:00,30.93309356516058,31.927498409964823,30.64897789521651,31.252723693847656,48669600,0.0,0.0,31.252723693847656
2000-02-18 00:00:00-05:00,31.252717259091416,31.39477506481456,29.88541087900617,29.938682556152344,50370000,0.0,0.0,29.938682556152344
2000-02-22 00:00:00-05:00,29.796645722847074,30.34712010747655,28.85551209751281,30.32936286926269,45793600,0.0,0.0,30.32936286926269
2000-02-23 00:00:00-05:00,29.92092879112265,31.572350973659397,29.636813146815257,30.98636245727539,40842000,0.0,0.0,30.98636245727539
2000-02-24 00:00:00-05:00,31.945234325834644,33.09945346490038,31.32373171249156,32.4601936340332,85347800,0.0,0.0,32.4601936340332
2000-02-25 00:00:00-05:00,32.35367782542248,32.77985140819423,32.05180487095915,32.17610549926758,46299000,0.0,0.0,32.17610549926758
2000-02-28 00:00:00-05:00,31.714403536481505,32.54899310323102,30.755513395960783,31.927490234375,47422200,0.0,0.0,31.927490234375
2000-02-29 00:00:00-05:00,32.15834753281247,32.850879589013296,31.62563056650415,32.10507583618164,44414200,0.0,0.0,32.10507583618164
2000-03-01 00:00:00-05:00,32.069565881031615,33.206028902286334,31.963022472788985,32.921913146972656,40813000,0.0,0.0,32.921913146972656
2000-03-02 00:00:00-05:00,32.77984730368299,33.259292524267735,32.424702695842434,32.88639068603516,36469800,0.0,0.0,32.88639068603516
2000-03-03 00:00:00-05:00,33.24153799380896,34.02285619451815,32.85087889345437,33.88079833984375,34285000,0.0,0.0,33.88079833984375
2000-03-06 00:00:00-05:00,33.52565966068873,33.77426095054553,33.15275772590353,33.348087310791016,28032000,0.0,0.0,33.348087310791016
2000-03-07 00:00:00-05:00,33.472379288972064,34.09388235269303,32.726575612506906,32.88639068603516,39924200,0.0,0.0,32.88639068603516
2000-03-08 00:00:00-05:00,32.99293548766526,33.081721643444766,31.891987155999352,32.655548095703125,46391200,0.0,0.0,32.655548095703125
2000-03-09 00:00:00-05:00,32.30041688800235,33.66772425489415,31.820971447663677,33.63220977783203,38375800,0.0,0.0,33.63220977783203
2000-03-10 00:00:00-05:00,33.49013446286143,34.27145255213284,33.34807662844844,34.147151947021484,43497600,0.0,0.0,34.147151947021484
2000-03-13 00:00:00-05:00,33.756502237388275,35.65652629809345,33.73874500317608,34.697635650634766,67439200,0.0,0.0,34.697635650634766
2000-03-14 00:00:00-05:00,35.30138066313047,35.69203980527779,33.47238558853166,33.490142822265625,56785000,0.0,0.0,33.490142822265625
2000-03-15 00:00:00-05:00,33.82752181959226,34.981741724197775,33.72097844378253,34.147151947021484,48895600,0.0,0.0,34.147151947021484
2000-03-16 00:00:00-05:00,35.01725923842278,35.621005087361105,33.987339849057406,35.53221893310547,54972800,0.0,0.0,35.53221893310547
2000-03-17 00:00:00-05:00,35.319134837968406,36.9350429678101,35.23034867698809,36.89952850341797,60851000,0.0,0.0,36.89952850341797
2000-03-20 00:00:00-05:00,36.91728553771973,39.030396157723885,36.91728553771973,38.35562133789063,65163600,0.0,0.0,38.35562133789063
2000-03-21 00:00:00-05:00,38.35563862888861,39.456587515458565,38.10703726740508,39.3322868347168,51231000,0.0,0.0,39.3322868347168
2000-03-22 00:00:00-05:00,39.88275809794859,41.30333719315602,39.63415675628728,40.93043518066406,53693200,0.0,0.0,40.93043518066406
2000-03-23 00:00:00-05:00,40.45099709433072,40.82389917465598,39.61640672407894,40.52202606201172,45593800,0.0,0.0,40.52202606201172
2000-03-24 00:00:00-05:00,39.81171486843838,41.05472113105688,39.10142557551352,39.50984191894531,46898000,0.0,0.0,39.50984191894531
2000-03-27 00:00:00-05:00,39.66964129173489,40.84161816069393,39.50982626414957,40.53974533081055,35766200,0.0,0.0,40.53974533081055
2000-03-28 00:00:00-05:00,39.95377827437448,40.50425255282141,38.39114161297672,38.55095672607422,44857800,0.0,0.0,38.55095672607422
2000-03-29 00:00:00-05:00,38.78178145422189,39.11916874709287,37.36120337897568,37.46774673461914,61325400,0.0,0.0,37.46774673461914
2000-03-30 00:00:00-05:00,36.864013206301706,37.8939326504084,34.9639894042428,36.08269500732422,71646800,0.0,0.0,36.08269500732422
2000-03-31 00:00:00-05:00,36.828509274278986,38.3201171715979,36.43785006307641,37.48552703857422,58442200,0.0,0.0,37.48552703857422
2000-04-03 00:00:00-04:00,37.325685108677625,37.78737293590199,35.72753493751635,37.11259841918945,50071600,0.0,0.0,37.11259841918945
2000-04-04 00:00:00-04:00,37.36121734791556,38.07150665110788,33.809770831954005,37.71636199951172,87341800,0.0,0.0,37.71636199951172
2000-04-05 00:00:00-04:00,36.89952850341797,38.0715058283581,36.29578260875184,36.89952850341797,62101800,0.0,0.0,36.89952850341797
2000-04-06 00:00:00-04:00,36.72195220050986,37.39672695080937,36.08269191075244,36.88176727294922,55134000,0.0,0.0,36.88176727294922
2000-04-07 00:00:00-04:00,37.32569600153645,38.923846639090335,37.30793877223029,38.87057495117188,51357200,0.0,0.0,38.87057495117188
2000-04-10 00:00:00-04:00,39.06590268086888,39.509833393151474,37.183636460790645,37.25466537475586,44849000,0.0,0.0,37.25466537475586
2000-04-11 00:00:00-04:00,36.93502655904562,38.142517811937495,36.22029828067947,37.14811325073242,53071200,0.0,0.0,37.14811325073242
2000-04-12 00:00:00-04:00,36.91728915287898,37.46776340191181,34.591091519869295,34.62660598754883,60169600,0.0,0.0,34.62660598754883
