Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adj Close
2000-01-03 00:00:00-05:00,16.999143499011492,17.382779545560485,15.915280251441052,16.477697372436523,12935000,0.0,0.0,16.477697372436523
2000-01-04 00:00:00-05:00,16.745868274410896,17.133227984110512,16.090335845947266,16.090335845947266,15098000,0.0,0.0,16.090335845947266
2000-01-05 00:00:00-05:00,15.37520869755681,15.397556612610495,13.948681752681733,14.89845848083496,15434000,0.0,0.0,14.89845848083496
2000-01-06 00:00:00-05:00,13.498000493839646,13.527798086921084,12.425312149470887,12.872265815734863,19613000,0.0,0.0,12.872265815734863
2000-01-07 00:00:00-05:00,13.34901800183424,13.967304229736326,13.203758265177408,13.967304229736328,11220000,0.0,0.0,13.967304229736328
2000-01-10 00:00:00-05:00,15.062341296791711,15.062341296791711,14.153535556793214,14.89845848083496,11488000,0.0,0.0,14.89845848083496
2000-01-11 00:00:00-05:00,14.600486919444094,14.600486919444094,13.825767660015938,13.85556411743164,8536000,0.0,0.0,13.85556411743164
2000-01-12 00:00:00-05:00,14.198225530975536,14.295064561830872,13.0510440190982,13.445853233337402,10951000,0.0,0.0,13.445853233337402
2000-01-13 00:00:00-05:00,13.877912925713234,13.877912925713234,13.557595872814328,13.72520351409912,4826000,0.0,0.0,13.72520351409912
2000-01-14 00:00:00-05:00,13.736375161253376,13.911432463517968,13.27452328002452,13.52779769897461,6416000,0.0,0.0,13.52779769897461
2000-01-18 00:00:00-05:00,13.453306608949738,13.807144949109505,13.430958696975663,13.773622512817385,4615000,0.0,0.0,13.773622512817385
2000-01-19 00:00:00-05:00,13.226105910334171,13.449582773465714,13.155338464341604,13.430959701538086,2603000,0.0,0.0,13.430959701538086
2000-01-20 00:00:00-05:00,13.445859802676411,13.706582845941606,13.445859802676411,13.587394714355469,2263000,0.0,0.0,13.587394714355469
2000-01-21 00:00:00-05:00,13.833212782400492,14.049241023515586,13.669330033850162,14.004545211791992,2584000,0.0,0.0,14.004545211791992
2000-01-24 00:00:00-05:00,14.399359635548844,14.533445982564608,13.900261528504393,13.907710075378418,3171000,0.0,0.0,13.907710075378418
2000-01-25 00:00:00-05:00,14.093939246932942,14.257822036743164,13.922606774405986,14.257822036743164,2686000,0.0,0.0,14.257822036743164
2000-01-26 00:00:00-05:00,14.689876376736178,14.779266879245998,14.432878255772229,14.615384101867676,3777000,0.0,0.0,14.615384101867676
2000-01-27 00:00:00-05:00,14.749469720346736,14.868657809115293,14.559514201161416,14.704773902893066,2213000,0.0,0.0,14.704773902893066
2000-01-28 00:00:00-05:00,14.931974225524897,15.270914257100204,14.406803532277635,14.485020637512209,3442000,0.0,0.0,14.485020637512209
2000-01-31 00:00:00-05:00,14.84631643683354,15.13311112566693,14.674983910043707,15.077241897583008,3141000,0.0,0.0,15.077241897583008
2000-02-01 00:00:00-05:00,15.073511060012592,15.133103965777174,14.905903455060614,15.09958267211914,2039000,0.0,0.0,15.09958267211914
2000-02-02 00:00:00-05:00,15.16662463492291,15.464593675792424,15.16662463492291,15.46086883544922,2741000,0.0,0.0,15.46086883544922
2000-02-03 00:00:00-05:00,15.673173831560373,15.725319332146332,15.464596375864067,15.658275604248049,2981000,0.0,0.0,15.658275604248049
2000-02-04 00:00:00-05:00,15.732769979125491,16.135028990265106,15.732769979125491,16.049362182617188,5152000,0.0,0.0,16.049362182617188
2000-02-07 00:00:00-05:00,16.38457595096975,16.56335809615366,16.254214467396082,16.559633255004883,2553000,0.0,0.0,16.559633255004883
2000-02-08 00:00:00-05:00,16.038189053031225,16.365954649611528,15.919000943368175,16.298912048339844,4203000,0.0,0.0,16.298912048339844
2000-02-09 00:00:00-05:00,16.142481293658033,16.179727443914125,15.919004392121478,15.94880199432373,2394000,0.0,0.0,15.94880199432373
2000-02-10 00:00:00-05:00,15.833329609197802,15.933893475144911,15.732764606589043,15.91154670715332,1605000,0.0,0.0,15.91154670715332
2000-02-11 00:00:00-05:00,15.792363173068566,15.85195722369556,15.494394056595572,15.561436653137209,1125000,0.0,0.0,15.561436653137209
2000-02-14 00:00:00-05:00,15.375203005154974,15.375203005154974,15.1777989580342,15.274639129638672,1942000,0.0,0.0,15.274639129638672
2000-02-15 00:00:00-05:00,15.252293241415268,15.40127779078196,15.017643030827488,15.375205039978027,1949000,0.0,0.0,15.375205039978027
2000-02-16 00:00:00-05:00,15.181532681928546,15.181532681928546,14.898461682626166,14.93198299407959,2569000,0.0,0.0,14.93198299407959
2000-02-17 00:00:00-05:00,15.494397345553176,15.75884521988905,15.494397345553176,15.613585472106934,3034000,0.0,0.0,15.613585472106934
2000-02-18 00:00:00-05:00,16.01584089198646,16.343606483483228,15.93389892578125,15.93389892578125,4365000,0.0,0.0,15.93389892578125
2000-02-22 00:00:00-05:00,16.26911480281584,16.55218571686266,16.179724286975283,16.332433700561523,4230000,0.0,0.0,16.332433700561523
2000-02-23 00:00:00-05:00,16.20952026864745,16.738414764404297,16.20952026864745,16.738414764404297,2993000,0.0,0.0,16.738414764404297
2000-02-24 00:00:00-05:00,16.298906399531457,16.686265916693802,16.03445865432295,16.570802688598633,4620000,0.0,0.0,16.570802688598633
2000-02-25 00:00:00-05:00,16.570810273127506,16.671375322872713,16.395754067392375,16.440448760986328,2383000,0.0,0.0,16.440448760986328
2000-02-28 00:00:00-05:00,16.62667483941782,17.50195903311995,16.62667483941782,17.233787536621094,6513000,0.0,0.0,17.233787536621094
2000-02-29 00:00:00-05:00,18.41448843684159,18.757153324577512,18.17611340638529,18.682661056518555,8046000,0.0,0.0,18.682661056518555
2000-03-01 00:00:00-05:00,17.93774456510529,18.65286990321852,17.889323892162984,18.593276977539062,7833000,0.0,0.0,18.593276977539062
2000-03-02 00:00:00-05:00,18.056929855942304,18.14632150938389,17.64349857375436,17.87442398071289,3434000,0.0,0.0,17.87442398071289
2000-03-03 00:00:00-05:00,17.37160090849985,17.844627380371094,17.345529290336117,17.844627380371094,3408000,0.0,0.0,17.844627380371094
2000-03-06 00:00:00-05:00,16.604324167653996,16.74213530222575,16.12012448149396,16.20206642150879,6061000,0.0,0.0,16.20206642150879
2000-03-07 00:00:00-05:00,16.216966376739997,16.44416801951756,15.85195472134521,15.94134521484375,5044000,0.0,0.0,15.94134521484375
2000-03-08 00:00:00-05:00,16.127577894582657,16.57453155447871,16.03073770760612,16.459068298339844,4257000,0.0,0.0,16.459068298339844
2000-03-09 00:00:00-05:00,16.082883967793872,16.082883967793872,14.946876615119043,15.438526153564451,10166000,0.0,0.0,15.438526153564451
2000-03-10 00:00:00-05:00,14.794169871826083,15.062341445124744,14.287622051156808,14.525997161865234,9135000,0.0,0.0,14.525997161865234
2000-03-13 00:00:00-05:00,12.991455105294651,14.116289154887204,12.931862181780527,13.438408851623535,10939000,0.0,0.0,13.438408851623535
