source,author,title,description,url,urlToImage,publishedAt,content,Sentiment
"{'id': None, 'name': 'Biztoc.com'}",aol.com,3 Reasons Why I Bought More Nintendo Stock in 2025,"It's been two years since I added shares of Nintendo (OTC: NTDOY) to my portfolio. The Japanese gaming giant was trading near a three-year low at the time, but I felt that Nintendo was ready to start winning again. The stock has risen nearly 60% since then de…",https://biztoc.com/x/233fdd26446765a9,https://biztoc.com/cdn/808/og.png,2025-02-11T19:54:38Z,"It's been two years since I added shares of Nintendo (OTC: NTDOY) to my portfolio. The Japanese gaming giant was trading near a three-year low at the time, but I felt that Nintendo was ready to start… [+143 chars]",0.8779
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,What is Wedbush’s Estimate for Nintendo FY2025 Earnings?,"Nintendo Co., Ltd. (OTCMKTS:NTDOY – Free Report) – Equities researchers at Wedbush increased their FY2025 earnings estimates for Nintendo in a research note issued to investors on Thursday, January 30th. Wedbush analyst M. Pachter now expects that the company…",https://www.etfdailynews.com/2025/02/04/what-is-wedbushs-estimate-for-nintendo-fy2025-earnings/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/nintendo-co-ltd-logo-1200x675.jpg?v=20221021144836&w=240&h=240&zc=2,2025-02-04T08:18:54Z,"Nintendo Co., Ltd. (OTCMKTS:NTDOY – Free Report) – Equities researchers at Wedbush increased their FY2025 earnings estimates for Nintendo in a research note issued to investors on Thursday, January 3… [+2925 chars]",0.6597
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Nintendo (NTDOY) to Release Earnings on Tuesday,"Nintendo (OTCMKTS:NTDOY – Get Free Report) is expected to be issuing its quarterly earnings data on Tuesday, February 4th. Analysts expect the company to announce earnings of $0.19 per share and revenue of $2.32 billion for the quarter. Nintendo has set its F…",https://www.etfdailynews.com/2025/02/03/nintendo-ntdoy-to-release-earnings-on-tuesday/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/nintendo-co-ltd-logo-1200x675.jpg?v=20221021144836&w=240&h=240&zc=2,2025-02-03T07:11:04Z,"Nintendo (OTCMKTS:NTDOY – Get Free Report) is expected to be issuing its quarterly earnings data on Tuesday, February 4th. Analysts expect the company to announce earnings of $0.19 per share and reve… [+1815 chars]",0.6705
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Wedbush Weighs in on Nintendo’s Q3 Earnings (OTCMKTS:NTDOY),"Nintendo Co., Ltd. (OTCMKTS:NTDOY – Free Report) – Analysts at Wedbush cut their Q3 2025 earnings estimates for shares of Nintendo in a research report issued on Thursday, January 30th. Wedbush analyst M. Pachter now expects that the company will post earning…",https://www.etfdailynews.com/2025/02/02/wedbush-weighs-in-on-nintendos-q3-earnings-otcmktsntdoy/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/nintendo-co-ltd-logo-1200x675.jpg?v=20221021144836&w=240&h=240&zc=2,2025-02-02T06:49:15Z,"Nintendo Co., Ltd. (OTCMKTS:NTDOY – Free Report) – Analysts at Wedbush cut their Q3 2025 earnings estimates for shares of Nintendo in a research report issued on Thursday, January 30th. Wedbush analy… [+3210 chars]",0.5267
